,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
17737,MBS 2017-27,2017-11-10,2018-02,0.47,2.709,77.723,85.93,98.855,1015.0,2427.36,3.46,59.08,29.46,0.47
17738,MBS 2017-28,2017-11-24,2018-02,0.46,2.714,77.723,85.93,98.855,1015.0,2427.36,3.46,60.24,30.29,0.46
17739,MBS 2017-29,2017-12-08,2018-02,0.63,2.63,77.723,85.93,98.855,1015.0,2427.36,3.46,60.06,29.92,0.63
17740,MBS 2017-30,2017-12-22,2018-02,0.46,2.628,77.723,85.93,98.855,1015.0,2427.36,3.46,59.4,29.45,0.46
17741,MBS 2018-01,2018-01-12,2018-02,0.45,2.768,77.723,85.93,98.855,1015.0,2427.36,3.46,60.47,29.45,0.45
17742,MBS 2018-02,2018-01-26,2018-02,0.65,2.733,77.723,85.93,98.855,1015.0,2427.36,3.46,59.2,29.17,0.65
17743,MBS 2018-03,2018-02-09,2018-02,0.77,2.81,77.723,85.93,98.855,1015.0,2427.36,3.46,58.89,30.05,0.77
17744,MBS 2018-04,2018-02-23,2018-02,0.56,2.943,77.723,85.93,98.855,1015.0,2427.36,3.46,60.26,29.29,0.56
17745,MBS 2004-02,2004-07-28,2018-03,0.99,5,77.917,85.922,98.751,1169.0,2445.85,3.45,61.81,21.39,0.99
17746,MBS 2004-03,2004-08-18,2018-03,1.54,4.5,77.917,85.922,98.751,1169.0,2445.85,3.45,59.06,29.1,1.54
17747,MBS 2004-05,2004-10-28,2018-03,1.74,4.2,77.917,85.922,98.751,1169.0,2445.85,3.45,60.13,32.05,1.74
17748,MBS 2005-01,2005-02-24,2018-03,0.29,5.18,77.917,85.922,98.751,1169.0,2445.85,3.45,61.49,33.65,0.29
17749,MBS 2005-02,2005-03-23,2018-03,1.53,4.84,77.917,85.922,98.751,1169.0,2445.85,3.45,60.87,36.42,1.53
17750,MBS 2005-03,2005-04-28,2018-03,0.28,4.71,77.917,85.922,98.751,1169.0,2445.85,3.45,60.83,30.71,0.28
17751,MBS 2005-04,2005-05-25,2018-03,0.78,4.41,77.917,85.922,98.751,1169.0,2445.85,3.45,60.73,32.35,0.78
17752,MBS 2005-05,2005-06-27,2018-03,0.46,4.72,77.917,85.922,98.751,1169.0,2445.85,3.45,60.45,29.22,0.46
17753,MBS 2005-06,2005-07-27,2018-03,1.14,4.89,77.917,85.922,98.751,1169.0,2445.85,3.45,60.98,33.13,1.14
17754,MBS 2005-07,2005-08-30,2018-03,0.92,5.16,77.917,85.922,98.751,1169.0,2445.85,3.45,61.12,33.98,0.92
17755,MBS 2005-08,2005-09-29,2018-03,1.25,5.56,77.917,85.922,98.751,1169.0,2445.85,3.45,60.19,37.38,1.25
17756,MBS 2005-09,2005-11-10,2018-03,0.25,5.87,77.917,85.922,98.751,1169.0,2445.85,3.45,63.33,25.62,0.25
17757,MBS 2006-01,2006-01-26,2018-03,0.51,5.72,77.917,85.922,98.751,1169.0,2445.85,3.45,58.77,27.88,0.51
17758,MBS 2006-02,2006-03-30,2018-03,0.03,5.62,77.917,85.922,98.751,1169.0,2445.85,3.45,64.66,26.46,0.03
17759,MBS 2006-03,2006-07-14,2018-03,4.36,5.4,77.917,85.922,98.751,1169.0,2445.85,3.45,64.16,26.09,4.36
17760,MBS 2006-04,2006-09-26,2018-03,1.63,5.02,77.917,85.922,98.751,1169.0,2445.85,3.45,62.65,24.74,1.63
17761,MBS 2006-05,2006-12-15,2018-03,0.83,5.09,77.917,85.922,98.751,1169.0,2445.85,3.45,63.4,27.86,0.83
17762,MBS 2007-01,2007-02-21,2018-03,0.2,5.17,77.917,85.922,98.751,1169.0,2445.85,3.45,61.75,27.39,0.2
17763,MBS 2007-02,2007-04-24,2018-03,1.13,5.27,77.917,85.922,98.751,1169.0,2445.85,3.45,59.21,34.1,1.13
17764,MBS 2007-03,2007-07-11,2018-03,0.62,5.7,77.917,85.922,98.751,1169.0,2445.85,3.45,62.91,27.86,0.62
17765,MBS 2007-04,2007-08-23,2018-03,0.0,5.52,77.917,85.922,98.751,1169.0,2445.85,3.45,60.24,29.83,0.0
17766,MBS 2007-05,2007-09-20,2018-03,2.61,5.73,77.917,85.922,98.751,1169.0,2445.85,3.45,60.13,34.37,2.61
17767,MBS 2007-06,2007-10-25,2018-03,2.16,5.86,77.917,85.922,98.751,1169.0,2445.85,3.45,61.46,31.72,2.16
17768,MBS 2008-01,2008-02-26,2018-03,3.32,5.66,77.917,85.922,98.751,1169.0,2445.85,3.45,58.54,38.92,3.32
17769,MBS 2008-02,2008-03-07,2018-03,0.0,5.46,77.917,85.922,98.751,1169.0,2445.85,3.45,59.81,30.83,0.0
17770,MBS 2008-03,2008-03-27,2018-03,2.26,5.88,77.917,85.922,98.751,1169.0,2445.85,3.45,60.75,32.74,2.26
17771,MBS 2008-04,2008-04-15,2018-03,2.22,5.81,77.917,85.922,98.751,1169.0,2445.85,3.45,60.51,29.6,2.22
17772,MBS 2008-05,2008-05-06,2018-03,1.86,5.75,77.917,85.922,98.751,1169.0,2445.85,3.45,56.08,30.94,1.86
17773,MBS 2008-06,2008-05-27,2018-03,3.22,6.26,77.917,85.922,98.751,1169.0,2445.85,3.45,57.72,31.34,3.22
17774,MBS 2008-07,2008-06-13,2018-03,0.77,6.64,77.917,85.922,98.751,1169.0,2445.85,3.45,61.51,36.64,0.77
17775,MBS 2009-01,2009-03-20,2018-03,4.95,5.71,77.917,85.922,98.751,1169.0,2445.85,3.45,61.82,32.22,4.95
17776,MBS 2009-02,2009-03-30,2018-03,1.42,0,77.917,85.922,98.751,1169.0,2445.85,3.45,49.98,0.0,1.42
17777,MBS 2009-03,2009-04-22,2018-03,1.26,0,77.917,85.922,98.751,1169.0,2445.85,3.45,50.98,37.63,1.26
17778,MBS 2009-04,2009-04-29,2018-03,0.87,5.22,77.917,85.922,98.751,1169.0,2445.85,3.45,62.46,28.66,0.87
17779,MBS 2009-05,2009-06-30,2018-03,0.81,0,77.917,85.922,98.751,1169.0,2445.85,3.45,54.87,0.59,0.81
17780,MBS 2009-06,2009-07-07,2018-03,1.14,5.51,77.917,85.922,98.751,1169.0,2445.85,3.45,59.38,49.55,1.14
17781,MBS 2009-08,2009-09-15,2018-03,2.44,5.69,77.917,85.922,98.751,1169.0,2445.85,3.45,61.54,35.22,2.44
17782,MBS 2009-10,2009-10-16,2018-03,4.4,5.59,77.917,85.922,98.751,1169.0,2445.85,3.45,62.51,28.23,4.4
17783,MBS 2009-11,2009-11-10,2018-03,0.56,5.64,77.917,85.922,98.751,1169.0,2445.85,3.45,62.19,33.03,0.56
17784,MBS 2009-12,2009-11-20,2018-03,0.26,5.53,77.917,85.922,98.751,1169.0,2445.85,3.45,57.82,30.24,0.26
17785,MBS 2009-13,2009-12-23,2018-03,1.5,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.11,32.18,1.5
17786,MBS 2009-14,2009-12-18,2018-03,0.17,5.32,77.917,85.922,98.751,1169.0,2445.85,3.45,61.92,27.94,0.17
17787,MBS 2010-01,2010-01-28,2018-03,2.71,5.39,77.917,85.922,98.751,1169.0,2445.85,3.45,61.18,31.4,2.71
17788,MBS 2010-02,2010-02-25,2018-03,2.16,5.29,77.917,85.922,98.751,1169.0,2445.85,3.45,59.24,28.13,2.16
17789,MBS 2010-03,2010-03-30,2018-03,0.63,4.94,77.917,85.922,98.751,1169.0,2445.85,3.45,59.65,27.88,0.63
17790,MBS 2010-04,2010-04-23,2018-03,1.42,4.97,77.917,85.922,98.751,1169.0,2445.85,3.45,59.01,32.23,1.42
17791,MBS 2010-05,2010-06-17,2018-03,3.73,5.01,77.917,85.922,98.751,1169.0,2445.85,3.45,61.49,28.11,3.73
17792,MBS 2010-06,2010-06-24,2018-03,0.99,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.49,33.16,0.99
17793,MBS 2010-07,2010-07-08,2018-03,2.54,4.98,77.917,85.922,98.751,1169.0,2445.85,3.45,56.96,33.22,2.54
17794,MBS 2010-08,2010-08-26,2018-03,1.31,0,77.917,85.922,98.751,1169.0,2445.85,3.45,60.17,35.92,2.76
17795,MBS 2010-08,2010-08-26,2018-03,1.31,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.97,0.0,1.31
17796,MBS 2010-10,2010-08-26,2018-03,2.76,4.62,77.917,85.922,98.751,1169.0,2445.85,3.45,60.17,35.92,2.76
17797,MBS 2010-10,2010-08-26,2018-03,2.76,4.62,77.917,85.922,98.751,1169.0,2445.85,3.45,58.97,0.0,1.31
17798,MBS 2010-09,2010-07-30,2018-03,0.01,4.95,77.917,85.922,98.751,1169.0,2445.85,3.45,60.34,27.84,0.01
17799,MBS 2010-12,2010-09-29,2018-03,0.97,4.36,77.917,85.922,98.751,1169.0,2445.85,3.45,59.55,29.59,0.97
17800,MBS 2010-13,2010-10-28,2018-03,0.03,4.29,77.917,85.922,98.751,1169.0,2445.85,3.45,59.99,33.93,0.03
17801,MBS 2010-15,2010-11-29,2018-03,2.26,4.45,77.917,85.922,98.751,1169.0,2445.85,3.45,59.0,31.16,2.26
17802,MBS 2010-16,2010-12-23,2018-03,3.38,4.49,77.917,85.922,98.751,1169.0,2445.85,3.45,56.82,32.05,0.82
17803,MBS 2010-16,2010-12-23,2018-03,3.38,4.49,77.917,85.922,98.751,1169.0,2445.85,3.45,64.61,27.8,3.38
17804,MBS 2010-18,2010-12-23,2018-03,0.82,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.82,32.05,0.82
17805,MBS 2010-18,2010-12-23,2018-03,0.82,0,77.917,85.922,98.751,1169.0,2445.85,3.45,64.61,27.8,3.38
17806,MBS 2010-17,2010-12-07,2018-03,1.46,4.36,77.917,85.922,98.751,1169.0,2445.85,3.45,61.31,31.43,1.46
17807,MBS 2011-01,2011-01-28,2018-03,1.85,4.76,77.917,85.922,98.751,1169.0,2445.85,3.45,61.47,31.51,1.85
17808,MBS 2011-02,2011-02-17,2018-03,1.48,4.78,77.917,85.922,98.751,1169.0,2445.85,3.45,63.65,32.43,1.48
17809,MBS 2011-03,2011-03-29,2018-03,2.69,4.48,77.917,85.922,98.751,1169.0,2445.85,3.45,60.96,34.26,2.69
17810,MBS 2011-04,2011-04-13,2018-03,0.38,4.5,77.917,85.922,98.751,1169.0,2445.85,3.45,61.25,32.51,0.38
17811,MBS 2011-06,2011-04-28,2018-03,1.43,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.5,32.18,1.43
17812,MBS 2011-07,2011-05-06,2018-03,2.3,4.47,77.917,85.922,98.751,1169.0,2445.85,3.45,62.24,33.61,2.3
17813,MBS 2011-08,2011-05-30,2018-03,0.22,4.26,77.917,85.922,98.751,1169.0,2445.85,3.45,64.01,34.0,0.22
17814,MBS 2011-09,2011-06-24,2018-03,2.06,4.28,77.917,85.922,98.751,1169.0,2445.85,3.45,62.52,30.75,2.06
17815,MBS 2011-10,2011-07-19,2018-03,1.7,4.25,77.917,85.922,98.751,1169.0,2445.85,3.45,62.6,34.11,1.7
17816,MBS 2011-11,2011-07-28,2018-03,0.69,4.32,77.917,85.922,98.751,1169.0,2445.85,3.45,64.86,32.36,0.69
17817,MBS 2011-12,2011-08-30,2018-03,0.74,4.08,77.917,85.922,98.751,1169.0,2445.85,3.45,64.23,31.34,0.74
17818,MBS 2011-14,2011-09-29,2018-03,0.16,4.08,77.917,85.922,98.751,1169.0,2445.85,3.45,63.06,32.07,0.16
17819,MBS 2011-15,2011-10-28,2018-03,2.04,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.4,30.38,2.04
17820,MBS 2011-16,2011-10-25,2018-03,2.4,4.14,77.917,85.922,98.751,1169.0,2445.85,3.45,62.41,34.12,2.4
17821,MBS 2011-18,2011-11-24,2018-03,1.78,4.03,77.917,85.922,98.751,1169.0,2445.85,3.45,65.57,34.32,0.03
17822,MBS 2011-18,2011-11-24,2018-03,1.78,4.03,77.917,85.922,98.751,1169.0,2445.85,3.45,61.64,34.62,1.78
17823,MBS 2011-19,2011-11-24,2018-03,0.03,4.05,77.917,85.922,98.751,1169.0,2445.85,3.45,65.57,34.32,0.03
17824,MBS 2011-19,2011-11-24,2018-03,0.03,4.05,77.917,85.922,98.751,1169.0,2445.85,3.45,61.64,34.62,1.78
17825,MBS 2011-20,2011-12-29,2018-03,1.84,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.65,29.77,1.84
17826,MBS 2011-21,2011-12-23,2018-03,3.86,4.05,77.917,85.922,98.751,1169.0,2445.85,3.45,60.94,35.32,3.86
17827,MBS 2012-01,2012-02-02,2018-03,4.5,3.96,77.917,85.922,98.751,1169.0,2445.85,3.45,62.22,34.74,4.5
17828,MBS 2012-02,2012-02-23,2018-03,1.77,3.99,77.917,85.922,98.751,1169.0,2445.85,3.45,61.05,38.53,1.77
17829,MBS 2012-03,2012-03-13,2018-03,1.45,3.98,77.917,85.922,98.751,1169.0,2445.85,3.45,61.15,35.85,1.45
17830,MBS 2012-04,2012-03-27,2018-03,1.18,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.5,32.48,1.18
17831,MBS 2012-05,2012-04-13,2018-03,4.02,3.97,77.917,85.922,98.751,1169.0,2445.85,3.45,67.05,33.46,4.02
17832,MBS 2012-06,2012-04-23,2018-03,1.75,3.9,77.917,85.922,98.751,1169.0,2445.85,3.45,61.79,36.66,1.75
17833,MBS 2012-07,2012-05-15,2018-03,2.22,3.79,77.917,85.922,98.751,1169.0,2445.85,3.45,61.82,36.54,2.22
17834,MBS 2012-08,2012-05-22,2018-03,1.52,3.78,77.917,85.922,98.751,1169.0,2445.85,3.45,59.3,35.95,1.52
17835,MBS 2012-09,2012-05-29,2018-03,1.69,3.78,77.917,85.922,98.751,1169.0,2445.85,3.45,55.71,32.96,1.69
17836,MBS 2012-10,2012-06-12,2018-03,1.63,3.68,77.917,85.922,98.751,1169.0,2445.85,3.45,61.86,33.29,1.63
17837,MBS 2012-11,2012-06-22,2018-03,0.95,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.95,27.28,1.37
17838,MBS 2012-11,2012-06-22,2018-03,0.95,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.9,31.83,0.95
17839,MBS 2012-12,2012-06-22,2018-03,1.37,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.95,27.28,1.37
17840,MBS 2012-12,2012-06-22,2018-03,1.37,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.9,31.83,0.95
17841,MBS 2012-13,2012-06-28,2018-03,3.02,3.78,77.917,85.922,98.751,1169.0,2445.85,3.45,54.65,36.42,3.02
17842,MBS 2012-14,2012-06-21,2018-03,0.86,3.75,77.917,85.922,98.751,1169.0,2445.85,3.45,61.92,32.97,0.86
17843,MBS 2012-15,2012-07-05,2018-03,1.48,3.83,77.917,85.922,98.751,1169.0,2445.85,3.45,61.8,35.87,1.48
17844,MBS 2012-16,2012-07-19,2018-03,1.17,3.5,77.917,85.922,98.751,1169.0,2445.85,3.45,54.18,34.92,1.17
17845,MBS 2012-17,2012-07-12,2018-03,2.4,3.76,77.917,85.922,98.751,1169.0,2445.85,3.45,60.9,35.86,2.4
17846,MBS 2012-18,2012-07-26,2018-03,1.22,3.28,77.917,85.922,98.751,1169.0,2445.85,3.45,62.08,37.9,1.22
17847,MBS 2012-19,2012-08-02,2018-03,1.27,3.27,77.917,85.922,98.751,1169.0,2445.85,3.45,52.87,38.27,1.27
17848,MBS 2012-20,2012-08-09,2018-03,1.11,3.17,77.917,85.922,98.751,1169.0,2445.85,3.45,61.22,35.61,1.11
17849,MBS 2012-21,2012-08-17,2018-03,2.79,3.23,77.917,85.922,98.751,1169.0,2445.85,3.45,54.17,31.37,2.79
17850,MBS 2012-22,2012-09-06,2018-03,2.5,3.12,77.917,85.922,98.751,1169.0,2445.85,3.45,54.74,36.51,2.5
17851,MBS 2012-23,2012-08-30,2018-03,1.58,3.18,77.917,85.922,98.751,1169.0,2445.85,3.45,61.76,35.35,1.58
17852,MBS 2012-24,2012-09-20,2018-03,2.51,3.22,77.917,85.922,98.751,1169.0,2445.85,3.45,53.49,33.98,2.51
17853,MBS 2012-25,2012-09-13,2018-03,2.66,3.14,77.917,85.922,98.751,1169.0,2445.85,3.45,62.47,34.55,2.66
17854,MBS 2012-26,2012-09-25,2018-03,1.07,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.85,51.93,6.33
17855,MBS 2012-26,2012-09-25,2018-03,1.07,0,77.917,85.922,98.751,1169.0,2445.85,3.45,61.46,31.89,1.07
17856,MBS 2012-27,2012-09-25,2018-03,6.33,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.85,51.93,6.33
17857,MBS 2012-27,2012-09-25,2018-03,6.33,0,77.917,85.922,98.751,1169.0,2445.85,3.45,61.46,31.89,1.07
17858,MBS 2012-28,2012-09-27,2018-03,2.95,3.16,77.917,85.922,98.751,1169.0,2445.85,3.45,62.4,36.43,2.95
17859,MBS 2012-29,2012-10-11,2018-03,1.58,3.11,77.917,85.922,98.751,1169.0,2445.85,3.45,53.47,37.86,1.58
17860,MBS 2012-30,2012-10-18,2018-03,2.92,3.11,77.917,85.922,98.751,1169.0,2445.85,3.45,54.13,35.29,2.92
17861,MBS 2012-31,2012-10-25,2018-03,1.69,3.16,77.917,85.922,98.751,1169.0,2445.85,3.45,62.21,33.82,1.69
17862,MBS 2012-32,2012-11-01,2018-03,2.02,3.12,77.917,85.922,98.751,1169.0,2445.85,3.45,53.05,39.61,2.02
17863,MBS 2012-33,2012-11-08,2018-03,2.44,3.11,77.917,85.922,98.751,1169.0,2445.85,3.45,55.3,33.31,2.44
17864,MBS 2012-34,2012-11-15,2018-03,2.55,3.08,77.917,85.922,98.751,1169.0,2445.85,3.45,62.24,32.33,2.55
17865,MBS 2012-35,2012-11-22,2018-03,1.98,3.11,77.917,85.922,98.751,1169.0,2445.85,3.45,54.09,33.98,1.98
17866,MBS 2012-36,2012-11-26,2018-03,1.05,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.99,31.41,1.05
17867,MBS 2012-37,2012-11-28,2018-03,1.2,0,77.917,85.922,98.751,1169.0,2445.85,3.45,59.32,36.11,2.05
17868,MBS 2012-37,2012-11-28,2018-03,1.2,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.3,31.15,1.2
17869,MBS 2012-38,2012-11-28,2018-03,2.05,0,77.917,85.922,98.751,1169.0,2445.85,3.45,59.32,36.11,2.05
17870,MBS 2012-38,2012-11-28,2018-03,2.05,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.3,31.15,1.2
17871,MBS 2012-39,2012-11-29,2018-03,2.53,3.2,77.917,85.922,98.751,1169.0,2445.85,3.45,54.73,30.99,2.53
17872,MBS 2012-40,2012-11-27,2018-03,1.6,3.16,77.917,85.922,98.751,1169.0,2445.85,3.45,52.14,29.51,1.6
17873,MBS 2012-41,2012-12-13,2018-03,1.12,3.24,77.917,85.922,98.751,1169.0,2445.85,3.45,54.16,36.42,1.12
17874,MBS 2013-01,2013-01-10,2018-03,1.93,3.15,77.917,85.922,98.751,1169.0,2445.85,3.45,62.03,31.95,1.93
17875,MBS 2013-02,2013-01-17,2018-03,1.65,3.08,77.917,85.922,98.751,1169.0,2445.85,3.45,63.02,31.29,1.65
17876,MBS 2013-03,2013-01-24,2018-03,4.33,3.09,77.917,85.922,98.751,1169.0,2445.85,3.45,54.44,34.56,4.33
17877,MBS 2013-04,2013-01-31,2018-03,1.48,3.08,77.917,85.922,98.751,1169.0,2445.85,3.45,60.77,31.26,1.48
17878,MBS 2013-05,2013-02-07,2018-03,1.83,3.16,77.917,85.922,98.751,1169.0,2445.85,3.45,54.76,34.68,1.83
17879,MBS 2013-06,2013-02-15,2018-03,1.05,3.12,77.917,85.922,98.751,1169.0,2445.85,3.45,60.88,32.64,1.05
17880,MBS 2013-07,2013-02-21,2018-03,2.2,3.12,77.917,85.922,98.751,1169.0,2445.85,3.45,54.18,34.14,2.2
17881,MBS 2013-08,2013-02-28,2018-03,2.55,3.07,77.917,85.922,98.751,1169.0,2445.85,3.45,53.84,28.42,2.55
17882,MBS 2013-09,2013-03-14,2018-03,2.39,3.03,77.917,85.922,98.751,1169.0,2445.85,3.45,54.77,30.61,2.39
17883,MBS 2013-10,2013-03-20,2018-03,0.91,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.54,41.88,1.8
17884,MBS 2013-10,2013-03-20,2018-03,0.91,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.44,30.68,0.91
17885,MBS 2013-11,2013-03-20,2018-03,1.8,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.54,41.88,1.8
17886,MBS 2013-11,2013-03-20,2018-03,1.8,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.44,30.68,0.91
17887,MBS 2013-12,2013-03-22,2018-03,0.0,0,77.917,85.922,98.751,1169.0,2445.85,3.45,60.01,40.36,0.0
17888,MBS 2013-13,2013-04-05,2018-03,1.64,0,77.917,85.922,98.751,1169.0,2445.85,3.45,58.31,30.59,1.64
17889,MBS 2013-14,2013-04-04,2018-03,1.31,2.88,77.917,85.922,98.751,1169.0,2445.85,3.45,60.52,31.61,1.31
17890,MBS 2013-15,2013-04-11,2018-03,2.01,2.89,77.917,85.922,98.751,1169.0,2445.85,3.45,55.17,30.25,2.01
17891,MBS 2013-16,2013-04-18,2018-03,1.28,3.01,77.917,85.922,98.751,1169.0,2445.85,3.45,60.27,31.9,1.28
17892,MBS 2013-17,2013-04-25,2018-03,1.26,2.97,77.917,85.922,98.751,1169.0,2445.85,3.45,61.85,29.1,1.26
17893,MBS 2013-18,2013-05-09,2018-03,1.73,2.92,77.917,85.922,98.751,1169.0,2445.85,3.45,60.61,29.37,1.73
17894,MBS 2013-19,2013-05-16,2018-03,2.83,2.97,77.917,85.922,98.751,1169.0,2445.85,3.45,55.48,31.25,2.83
17895,MBS 2013-20,2013-05-30,2018-03,1.84,3,77.917,85.922,98.751,1169.0,2445.85,3.45,63.17,30.26,1.84
17896,MBS 2013-21,2013-06-13,2018-03,1.36,3.21,77.917,85.922,98.751,1169.0,2445.85,3.45,60.58,29.63,1.36
17897,MBS 2013-22,2013-06-20,2018-03,1.59,3.24,77.917,85.922,98.751,1169.0,2445.85,3.45,61.88,30.82,1.59
17898,MBS 2013-23,2013-07-23,2018-03,1.85,3.51,77.917,85.922,98.751,1169.0,2445.85,3.45,56.91,32.37,1.85
17899,MBS 2013-24,2013-07-04,2018-03,0.0,0,77.917,85.922,98.751,1169.0,2445.85,3.45,56.98,32.48,0.0
17900,MBS 2013-25,2013-07-11,2018-03,1.61,3.59,77.917,85.922,98.751,1169.0,2445.85,3.45,61.66,29.92,1.61
17901,MBS 2013-26,2013-07-18,2018-03,2.27,3.48,77.917,85.922,98.751,1169.0,2445.85,3.45,56.28,28.48,2.27
17902,MBS 2013-27,2013-07-29,2018-03,1.21,3.52,77.917,85.922,98.751,1169.0,2445.85,3.45,61.41,30.54,1.21
17903,MBS 2013-28,2013-08-08,2018-03,1.46,3.51,77.917,85.922,98.751,1169.0,2445.85,3.45,62.47,29.11,1.46
17904,MBS 2013-29,2013-08-16,2018-03,2.07,3.52,77.917,85.922,98.751,1169.0,2445.85,3.45,54.59,28.77,2.07
17905,MBS 2013-30,2013-08-22,2018-03,1.64,3.59,77.917,85.922,98.751,1169.0,2445.85,3.45,61.29,29.59,1.64
17906,MBS 2013-31,2013-09-12,2018-03,1.34,3.57,77.917,85.922,98.751,1169.0,2445.85,3.45,61.15,30.33,1.34
17907,MBS 2013-32,2013-09-27,2018-03,1.62,3.41,77.917,85.922,98.751,1169.0,2445.85,3.45,55.05,29.64,1.62
17908,MBS 2013-33,2013-09-25,2018-03,3.94,0,77.917,85.922,98.751,1169.0,2445.85,3.45,54.22,30.24,3.94
17909,MBS 2013-34,2013-10-10,2018-03,1.0,3.42,77.917,85.922,98.751,1169.0,2445.85,3.45,60.61,29.16,1.0
17910,MBS 2013-35,2013-10-17,2018-03,0.98,3.52,77.917,85.922,98.751,1169.0,2445.85,3.45,60.51,29.81,0.98
17911,MBS 2013-36,2013-11-14,2018-03,2.33,3.55,77.917,85.922,98.751,1169.0,2445.85,3.45,60.6,29.49,2.33
17912,MBS 2013-38,2013-11-26,2018-03,0.86,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.79,24.13,0.86
17913,MBS 2013-40,2013-11-28,2018-03,2.65,3.62,77.917,85.922,98.751,1169.0,2445.85,3.45,65.47,32.58,2.65
17914,MBS 2014-01,2014-01-09,2018-03,1.3,3.6,77.917,85.922,98.751,1169.0,2445.85,3.45,63.67,29.5,1.3
17915,MBS 2014-02,2014-01-16,2018-03,1.18,3.63,77.917,85.922,98.751,1169.0,2445.85,3.45,56.72,29.91,1.18
17916,MBS 2014-03,2014-01-23,2018-03,1.58,3.55,77.917,85.922,98.751,1169.0,2445.85,3.45,62.25,30.04,1.58
17917,MBS 2014-04,2014-01-24,2018-03,2.04,0,77.917,85.922,98.751,1169.0,2445.85,3.45,57.84,29.07,2.04
17918,MBS 2014-05,2014-02-13,2018-03,1.84,3.46,77.917,85.922,98.751,1169.0,2445.85,3.45,63.39,30.87,1.84
17919,MBS 2014-06,2014-03-06,2018-03,1.73,3.45,77.917,85.922,98.751,1169.0,2445.85,3.45,61.45,31.63,1.73
17920,MBS 2014-07,2014-03-21,2018-03,2.38,0,77.917,85.922,98.751,1169.0,2445.85,3.45,59.52,28.28,2.38
17921,MBS 2014-08,2014-03-20,2018-03,1.76,3.48,77.917,85.922,98.751,1169.0,2445.85,3.45,58.01,29.75,1.76
17922,MBS 2014-09,2014-04-24,2018-03,1.4,3.45,77.917,85.922,98.751,1169.0,2445.85,3.45,60.5,29.87,1.4
17923,MBS 2014-10,2014-05-22,2018-03,1.0,3.29,77.917,85.922,98.751,1169.0,2445.85,3.45,59.22,31.6,1.0
17924,MBS 2014-11,2014-06-26,2018-03,1.81,3.11,77.917,85.922,98.751,1169.0,2445.85,3.45,60.48,30.11,1.81
17925,MBS 2014-12,2014-07-24,2018-03,1.77,2.91,77.917,85.922,98.751,1169.0,2445.85,3.45,61.68,28.7,1.77
17926,MBS 2014-13,2014-08-28,2018-03,1.48,2.99,77.917,85.922,98.751,1169.0,2445.85,3.45,61.12,28.8,1.48
17927,MBS 2014-14,2014-08-29,2018-03,2.86,0,77.917,85.922,98.751,1169.0,2445.85,3.45,59.97,33.17,2.86
17928,MBS 2014-15,2014-09-18,2018-03,1.31,2.82,77.917,85.922,98.751,1169.0,2445.85,3.45,62.2,30.6,1.31
17929,MBS 2014-16,2014-10-02,2018-03,1.3,2.68,77.917,85.922,98.751,1169.0,2445.85,3.45,63.26,30.51,1.3
17930,MBS 2014-17,2014-10-16,2018-03,1.6,2.6,77.917,85.922,98.751,1169.0,2445.85,3.45,62.54,35.46,1.6
17931,MBS 2014-18,2014-11-06,2018-03,1.39,2.41,77.917,85.922,98.751,1169.0,2445.85,3.45,62.48,33.13,1.39
17932,MBS 2014-19,2014-11-20,2018-03,1.44,2.51,77.917,85.922,98.751,1169.0,2445.85,3.45,62.85,32.89,1.44
17933,MBS 2014-20,2014-12-04,2018-03,1.56,2.37,77.917,85.922,98.751,1169.0,2445.85,3.45,62.02,32.53,1.56
17934,MBS 2014-21,2014-12-18,2018-03,1.54,2.52,77.917,85.922,98.751,1169.0,2445.85,3.45,62.64,32.83,1.54
17935,MBS 2014-22,2014-12-19,2018-03,1.56,0,77.917,85.922,98.751,1169.0,2445.85,3.45,66.77,36.92,1.56
